,ID,Alamosite,Chalcophyllite,Gypsum,Orpiment,Junitoite,Phoenicochroite,Groutite,Zykaite,Weloganite,Diadochite,Semseyite,Creedite,Xieite,Eveite,Rutile,Tyrolite,Feroxyhyte,Kostovite
139,Ast_000140,2536.0,4634.0,1459.0,2712.0,3369.0,2619.0,12161.0,4514.0,3159.0,4311.0,2171.0,8326.0,3886.0,2146.0,4196.0,4682.0,4585.0,3126.0
140,Ast_000141,4787.0,2524.0,2353.0,3004.0,4328.0,3895.0,21154.0,4501.0,2312.0,4885.0,4005.0,9211.0,5011.0,2944.0,796.0,2979.0,4502.0,3318.0
141,Ast_000142,4330.0,2526.0,1685.0,3783.0,4254.0,3692.0,19321.0,3954.0,2867.0,4947.0,3805.0,11554.0,4058.0,3444.0,2764.0,2839.0,4782.0,3662.0
142,Ast_000143,4099.0,4179.0,4679.0,1654.0,4219.0,2324.0,18396.0,4660.0,1625.0,1734.0,2510.0,5152.0,3209.0,4664.0,3032.0,3987.0,4176.0,2589.0
143,Ast_000144,4003.0,4612.0,5071.0,1588.0,3959.0,2397.0,18001.0,4442.0,1728.0,1840.0,2971.0,4973.0,2913.0,5602.0,2401.0,4109.0,3400.0,2475.0
144,Ast_000145,3207.0,3886.0,2620.0,3422.0,3548.0,2375.0,14815.0,4633.0,2767.0,3642.0,2583.0,10469.0,4384.0,2187.0,4051.0,4543.0,4615.0,3055.0
145,Ast_000146,4175.0,4547.0,2607.0,2101.0,5191.0,1989.0,18697.0,2655.0,4707.0,5008.0,2220.0,6507.0,4728.0,2993.0,2456.0,2531.0,3081.0,1394.0
146,Ast_000147,3647.0,1939.0,1586.0,5028.0,2003.0,3122.0,16573.0,1646.0,4296.0,2904.0,2739.0,15296.0,2446.0,3665.0,2509.0,3188.0,3591.0,3382.0
147,Ast_000148,4800.0,4881.0,3124.0,2520.0,4272.0,1788.0,21192.0,1607.0,4024.0,5082.0,2217.0,7751.0,3869.0,2761.0,2059.0,2581.0,3389.0,1440.0
148,Ast_000149,4208.0,4397.0,4756.0,1888.0,3839.0,2386.0,18833.0,4606.0,1285.0,1878.0,2204.0,5866.0,3579.0,4933.0,2617.0,3776.0,4401.0,2923.0
149,Ast_000150,4691.0,2482.0,2035.0,3529.0,4707.0,3394.0,20759.0,3461.0,2377.0,4690.0,4044.0,10788.0,4530.0,3004.0,1078.0,3016.0,4631.0,3365.0
150,Ast_000151,1996.0,4283.0,3630.0,2857.0,4055.0,2271.0,9973.0,2436.0,4520.0,3273.0,4337.0,8759.0,4759.0,3088.0,1396.0,3605.0,2388.0,4380.0
151,Ast_000152,1829.0,4208.0,3417.0,3170.0,3950.0,2297.0,9308.0,2768.0,4380.0,3083.0,3818.0,9702.0,4156.0,3828.0,1302.0,3786.0,1186.0,3217.0
152,Ast_000153,4822.0,4971.0,2489.0,1982.0,4300.0,1401.0,21281.0,2552.0,4307.0,4253.0,2281.0,6143.0,4299.0,1999.0,1970.0,2522.0,2438.0,2012.0
153,Ast_000154,1805.0,4322.0,3717.0,3574.0,4594.0,2345.0,9221.0,2256.0,4531.0,3162.0,3362.0,10931.0,4062.0,3077.0,1793.0,3680.0,1577.0,3734.0
154,Ast_000155,1819.0,3976.0,3928.0,3768.0,3553.0,2072.0,9268.0,3112.0,5879.0,2815.0,4133.0,11500.0,3982.0,3117.0,1638.0,2089.0,2102.0,3859.0
155,Ast_000156,4821.0,2169.0,1253.0,2978.0,4265.0,3413.0,21282.0,4336.0,3166.0,5168.0,4147.0,9123.0,4357.0,2855.0,1898.0,2497.0,5207.0,4304.0
156,Ast_000157,2039.0,3517.0,3929.0,4091.0,2757.0,3584.0,10146.0,4101.0,3993.0,2578.0,4241.0,12462.0,2759.0,4489.0,3534.0,2829.0,3242.0,3370.0
157,Ast_000158,4189.0,4781.0,4575.0,1405.0,4446.0,1963.0,18757.0,4540.0,1105.0,1619.0,3029.0,4421.0,2529.0,4659.0,3308.0,3919.0,4142.0,2753.0
158,Ast_000159,5082.0,3146.0,1788.0,2844.0,4038.0,4792.0,22327.0,3949.0,2197.0,5754.0,3513.0,8732.0,5075.0,2538.0,2903.0,2453.0,4712.0,4321.0
159,Ast_000160,2185.0,3910.0,4033.0,4363.0,2593.0,3268.0,10747.0,4028.0,3437.0,2902.0,4318.0,13295.0,3086.0,4934.0,3460.0,3013.0,3640.0,3123.0
160,Ast_000161,4438.0,2048.0,2555.0,3269.0,4024.0,4054.0,19739.0,3857.0,3381.0,5849.0,3154.0,9985.0,5250.0,2806.0,2787.0,3208.0,4677.0,3681.0
161,Ast_000162,4530.0,4624.0,2078.0,2149.0,5166.0,1683.0,20124.0,2441.0,4620.0,4587.0,2038.0,6644.0,4074.0,2041.0,968.0,2108.0,2365.0,535.0
162,Ast_000163,3069.0,4232.0,1797.0,3215.0,3283.0,2578.0,14275.0,4338.0,2753.0,3553.0,2353.0,9842.0,4329.0,2485.0,4078.0,4278.0,4543.0,2661.0
163,Ast_000164,2009.0,4083.0,4039.0,2595.0,4385.0,1979.0,10029.0,2460.0,4480.0,2900.0,3483.0,8000.0,4329.0,2803.0,1670.0,3259.0,1899.0,4195.0
164,Ast_000165,4568.0,2437.0,1603.0,3053.0,4300.0,3758.0,20272.0,3646.0,2421.0,5496.0,4126.0,9366.0,5420.0,2330.0,1766.0,2547.0,4160.0,3220.0
165,Ast_000166,4594.0,2350.0,2396.0,3051.0,4080.0,3763.0,20374.0,3386.0,2767.0,4857.0,3873.0,9350.0,4743.0,2965.0,2313.0,2715.0,4713.0,3093.0
166,Ast_000167,2197.0,3782.0,,3903.0,2886.0,3086.0,10794.0,4030.0,3183.0,2473.0,4565.0,11914.0,2356.0,4601.0,3383.0,3066.0,3574.0,3563.0
167,Ast_000168,3706.0,1855.0,1874.0,4466.0,1934.0,3486.0,16822.0,1607.0,4257.0,2516.0,3145.0,13601.0,2698.0,4391.0,2051.0,3052.0,2525.0,3300.0
168,Ast_000169,4929.0,4752.0,2139.0,1960.0,4420.0,1047.0,21701.0,1670.0,4625.0,5101.0,2111.0,6076.0,3318.0,2502.0,1799.0,2617.0,2759.0,1797.0
169,Ast_000170,2046.0,3277.0,4857.0,3530.0,2449.0,3512.0,10187.0,4229.0,4001.0,2922.0,4194.0,10793.0,2486.0,5280.0,3269.0,3246.0,3001.0,3398.0
170,Ast_000171,3955.0,770.0,1902.0,4478.0,2010.0,3375.0,17810.0,1273.0,4057.0,2942.0,2243.0,13655.0,2487.0,4464.0,2673.0,3534.0,2289.0,3595.0
171,Ast_000172,4134.0,4176.0,5045.0,1943.0,4322.0,2788.0,18523.0,4556.0,997.0,1939.0,2763.0,6013.0,2700.0,4894.0,1913.0,4099.0,4358.0,2584.0
172,Ast_000173,4105.0,4790.0,2498.0,1810.0,4549.0,1972.0,18448.0,1929.0,4372.0,4836.0,2409.0,5629.0,3940.0,2779.0,2127.0,1882.0,2291.0,1327.0
173,Ast_000174,1731.0,3992.0,3979.0,3975.0,3820.0,2583.0,8931.0,2068.0,4221.0,2903.0,3865.0,12118.0,4179.0,3289.0,1774.0,3794.0,1496.0,4220.0
174,Ast_000175,4113.0,1919.0,1756.0,4074.0,1767.0,3588.0,18458.0,1815.0,4199.0,2854.0,2722.0,12426.0,2632.0,4529.0,2358.0,2994.0,2885.0,3714.0
175,Ast_000176,4051.0,4875.0,2555.0,2322.0,4391.0,1313.0,18188.0,2587.0,4069.0,4963.0,2350.0,7159.0,4350.0,2349.0,1237.0,2696.0,3591.0,1132.0
176,Ast_000177,3766.0,2208.0,1727.0,4563.0,1917.0,4086.0,17057.0,1198.0,3898.0,2748.0,2515.0,13887.0,3149.0,5321.0,2205.0,3329.0,2443.0,4023.0
177,Ast_000178,5052.0,4621.0,2103.0,1633.0,4807.0,1314.0,22201.0,2183.0,4624.0,5228.0,2321.0,5093.0,4351.0,2650.0,1114.0,2423.0,3647.0,2207.0
178,Ast_000179,4927.0,1966.0,2169.0,3268.0,4359.0,3173.0,21719.0,4068.0,2318.0,4603.0,4411.0,9982.0,5303.0,2710.0,2222.0,2754.0,5061.0,3300.0
179,Ast_000180,2203.0,4207.0,4115.0,3228.0,3719.0,2557.0,10820.0,1955.0,4573.0,2859.0,4375.0,9895.0,4311.0,3151.0,2104.0,2840.0,1597.0,4219.0
180,Ast_000181,4628.0,2443.0,2207.0,3350.0,4827.0,3830.0,20512.0,4123.0,3355.0,4678.0,3711.0,10251.0,4488.0,3140.0,1717.0,2407.0,4833.0,3221.0
181,Ast_000182,2549.0,3397.0,4301.0,4458.0,3463.0,3231.0,12169.0,3626.0,3432.0,2967.0,4290.0,13578.0,3409.0,5330.0,3640.0,3182.0,3118.0,2883.0
182,Ast_000183,4281.0,946.0,2049.0,3673.0,1995.0,4021.0,19121.0,1769.0,3729.0,2810.0,3308.0,11218.0,2596.0,4799.0,2541.0,3209.0,2414.0,3573.0
183,Ast_000184,3882.0,5236.0,4979.0,1840.0,4010.0,1914.0,17529.0,4775.0,1791.0,2211.0,2814.0,5714.0,2410.0,4583.0,2865.0,4442.0,3544.0,2487.0
184,Ast_000185,3916.0,4589.0,4929.0,2009.0,4433.0,2372.0,17655.0,4252.0,1375.0,1955.0,2845.0,6223.0,2892.0,4853.0,3120.0,3666.0,4345.0,2804.0
185,Ast_000186,4249.0,4588.0,4565.0,2141.0,4065.0,2397.0,18999.0,4552.0,1437.0,2214.0,3673.0,6616.0,3333.0,5218.0,2398.0,3747.0,4171.0,2596.0
186,Ast_000187,4591.0,4457.0,2331.0,2426.0,4386.0,1243.0,20346.0,2724.0,3885.0,4628.0,1678.0,7493.0,4140.0,2452.0,1771.0,2564.0,2550.0,1973.0
187,Ast_000188,4118.0,4880.0,4690.0,2599.0,5021.0,1857.0,18468.0,4525.0,1712.0,2579.0,2456.0,7989.0,2851.0,5020.0,2047.0,4039.0,3929.0,2701.0
188,Ast_000189,4419.0,2202.0,2093.0,2813.0,4007.0,3490.0,19694.0,4219.0,2811.0,5557.0,4033.0,8645.0,5059.0,2806.0,1200.0,3239.0,4526.0,3560.0
189,Ast_000190,3886.0,1366.0,1700.0,4881.0,1502.0,3336.0,17543.0,1498.0,4163.0,2578.0,3379.0,14839.0,2696.0,4898.0,2509.0,3135.0,2933.0,3539.0
190,Ast_000191,3876.0,2006.0,1952.0,3875.0,2048.0,3732.0,17501.0,1662.0,3921.0,2632.0,2378.0,11803.0,2883.0,4244.0,2433.0,3061.0,2515.0,3629.0
191,Ast_000192,2613.0,4999.0,1092.0,3006.0,3395.0,2588.0,12442.0,4477.0,3368.0,3995.0,1942.0,9217.0,4181.0,2037.0,4253.0,4440.0,4717.0,2449.0
192,Ast_000193,1963.0,4059.0,3841.0,3253.0,3617.0,2513.0,9851.0,2691.0,5013.0,3193.0,4035.0,9960.0,4503.0,3046.0,1730.0,2779.0,2015.0,4150.0
193,Ast_000194,2158.0,3301.0,4263.0,3986.0,2805.0,2973.0,10650.0,3308.0,3279.0,2962.0,4355.0,12157.0,3354.0,4803.0,3264.0,3108.0,3633.0,3204.0
194,Ast_000195,4025.0,1636.0,1974.0,3836.0,1974.0,3600.0,18092.0,1473.0,3722.0,2607.0,1891.0,11708.0,3005.0,5189.0,2836.0,3243.0,2769.0,3996.0
195,Ast_000196,2560.0,3720.0,4283.0,3483.0,2545.0,2949.0,12252.0,4173.0,3367.0,3240.0,4580.0,10651.0,2779.0,5145.0,3011.0,3373.0,3336.0,3210.0
196,Ast_000197,4715.0,4769.0,2891.0,2504.0,4559.0,1835.0,20844.0,1919.0,4393.0,4638.0,2117.0,7707.0,3317.0,2513.0,1225.0,2451.0,2155.0,2173.0
197,Ast_000198,2726.0,4333.0,2020.0,3344.0,3916.0,2582.0,12901.0,4587.0,3180.0,4200.0,2474.0,10240.0,4820.0,1845.0,4200.0,4646.0,4964.0,2800.0
198,Ast_000199,3017.0,4473.0,1879.0,3181.0,3898.0,2635.0,14066.0,5046.0,2740.0,3757.0,2277.0,9734.0,4687.0,1961.0,4322.0,4354.0,4431.0,2865.0
199,Ast_000200,2339.0,3786.0,3993.0,3639.0,3491.0,2240.0,11367.0,2158.0,4651.0,3577.0,4185.0,11104.0,3978.0,2685.0,1503.0,3036.0,1879.0,4328.0
200,Ast_000201,1394.0,3666.0,4546.0,3835.0,2507.0,3612.0,7580.0,3748.0,3900.0,2415.0,4210.0,11703.0,2468.0,4709.0,3411.0,3229.0,3038.0,3090.0
201,Ast_000202,4792.0,1780.0,1659.0,2639.0,4055.0,3703.0,21158.0,3947.0,2689.0,5659.0,4182.0,8115.0,4464.0,3372.0,2449.0,2905.0,4765.0,3237.0
202,Ast_000203,3778.0,1123.0,2001.0,4867.0,1805.0,3796.0,17102.0,2003.0,3853.0,2570.0,2192.0,14791.0,3196.0,4314.0,2222.0,2902.0,2743.0,3544.0
203,Ast_000204,3046.0,4488.0,1431.0,3010.0,4102.0,2924.0,14178.0,4186.0,2961.0,4102.0,1897.0,9235.0,4648.0,2365.0,3960.0,4778.0,4781.0,3094.0
204,Ast_000205,4524.0,4653.0,2906.0,2823.0,4857.0,1728.0,20120.0,2214.0,4409.0,5051.0,1664.0,8656.0,4017.0,2158.0,2176.0,2553.0,3624.0,1556.0
205,Ast_000206,2311.0,3305.0,4324.0,3961.0,2884.0,3272.0,11241.0,4529.0,3874.0,1698.0,4496.0,12090.0,2841.0,5132.0,3217.0,2714.0,3185.0,3177.0
206,Ast_000207,4427.0,946.0,2063.0,4951.0,1758.0,3568.0,19721.0,2054.0,3650.0,2691.0,2614.0,15053.0,2563.0,4281.0,2160.0,3103.0,2592.0,3932.0
207,Ast_000208,4451.0,2207.0,2047.0,3260.0,4093.0,4169.0,19801.0,4227.0,2641.0,4570.0,4597.0,9969.0,4992.0,2938.0,1793.0,2946.0,5297.0,3011.0
208,Ast_000209,2322.0,3906.0,4345.0,4015.0,2757.0,3358.0,11275.0,4441.0,3346.0,2602.0,4727.0,12236.0,3278.0,5025.0,3052.0,2679.0,3283.0,3660.0
209,Ast_000210,4228.0,1278.0,2403.0,4474.0,2382.0,4146.0,18895.0,1765.0,4135.0,2687.0,2090.0,13623.0,3202.0,3961.0,2646.0,3325.0,2747.0,3716.0
210,Ast_000211,3669.0,1004.0,1870.0,5464.0,1688.0,3471.0,16695.0,1991.0,4214.0,2489.0,3226.0,16601.0,3230.0,4092.0,2315.0,2921.0,2414.0,4129.0
211,Ast_000212,4549.0,4672.0,1968.0,2524.0,4946.0,1373.0,20191.0,1871.0,4662.0,5129.0,2005.0,7771.0,4767.0,1966.0,2040.0,2467.0,3452.0,1467.0
212,Ast_000213,3814.0,4467.0,4665.0,1985.0,3880.0,2779.0,17248.0,4461.0,1780.0,2280.0,3429.0,6154.0,3716.0,5172.0,2376.0,4009.0,4204.0,2898.0
213,Ast_000214,1651.0,3995.0,4345.0,3682.0,2618.0,3370.0,8602.0,3716.0,4008.0,2800.0,4456.0,11246.0,2999.0,5483.0,3315.0,2983.0,3432.0,3094.0
214,Ast_000215,2970.0,3860.0,1084.0,3173.0,3472.0,2872.0,13889.0,4264.0,2848.0,3994.0,2243.0,9706.0,3786.0,2703.0,3996.0,5068.0,4869.0,3215.0
215,Ast_000216,4539.0,2303.0,1971.0,3148.0,4060.0,4001.0,20155.0,3588.0,3305.0,5578.0,4040.0,9643.0,4484.0,2916.0,2003.0,3057.0,4784.0,3516.0
216,Ast_000217,4211.0,2277.0,1625.0,3177.0,4595.0,4214.0,18856.0,3417.0,3191.0,4901.0,4115.0,9729.0,4846.0,2266.0,1293.0,2713.0,4897.0,3770.0
217,Ast_000218,2070.0,3789.0,3755.0,3662.0,3610.0,2350.0,10275.0,2268.0,5240.0,2853.0,4537.0,11189.0,4000.0,3089.0,1981.0,3701.0,2031.0,3598.0
218,Ast_000219,4125.0,2673.0,2242.0,3024.0,4408.0,4113.0,18489.0,4165.0,3106.0,5246.0,4269.0,9269.0,4808.0,2771.0,2478.0,2660.0,4821.0,3210.0
219,Ast_000220,4163.0,4467.0,4833.0,2273.0,3992.0,1950.0,18660.0,4737.0,1447.0,2488.0,2494.0,7027.0,3087.0,4253.0,2864.0,4566.0,4696.0,2369.0
220,Ast_000221,4616.0,2656.0,2121.0,3321.0,4169.0,4016.0,20469.0,3477.0,2775.0,4669.0,3864.0,10170.0,4638.0,2880.0,1265.0,2392.0,4417.0,3121.0
221,Ast_000222,4340.0,4624.0,3381.0,1983.0,4567.0,1320.0,19358.0,1685.0,3898.0,5315.0,2566.0,6139.0,4346.0,2195.0,1218.0,2334.0,2744.0,951.0
222,Ast_000223,2334.0,3675.0,4583.0,4387.0,2960.0,3465.0,11329.0,3908.0,3264.0,2365.0,4630.0,13364.0,2908.0,4566.0,2881.0,2917.0,3673.0,3556.0
223,Ast_000224,4123.0,5079.0,5024.0,1877.0,4294.0,2523.0,18517.0,4304.0,2136.0,2628.0,2788.0,5833.0,3006.0,4805.0,3068.0,4520.0,4101.0,3026.0
224,Ast_000225,4021.0,2316.0,1577.0,5723.0,1579.0,3449.0,18096.0,1855.0,4158.0,2591.0,2590.0,17367.0,2447.0,4968.0,2501.0,2959.0,3278.0,3921.0
225,Ast_000226,2601.0,4075.0,1860.0,2835.0,4093.0,2146.0,12402.0,4866.0,2975.0,3923.0,2192.0,8713.0,3904.0,1864.0,4214.0,3989.0,5089.0,3069.0
226,Ast_000227,2055.0,4950.0,3659.0,3540.0,3420.0,2538.0,10220.0,2226.0,4340.0,2545.0,3904.0,10807.0,4087.0,2846.0,2128.0,3024.0,1470.0,4498.0
227,Ast_000228,4463.0,2275.0,2131.0,3215.0,4288.0,3573.0,19863.0,4203.0,2833.0,4656.0,4041.0,9856.0,4447.0,2758.0,1750.0,2888.0,4413.0,4050.0
228,Ast_000229,4292.0,1486.0,1723.0,3405.0,1797.0,3742.0,19185.0,1678.0,4247.0,2843.0,2973.0,10397.0,3224.0,4383.0,2433.0,3106.0,2503.0,3485.0
229,Ast_000230,1686.0,3600.0,4155.0,3591.0,2379.0,3532.0,8747.0,4085.0,3785.0,2590.0,4543.0,10961.0,2859.0,4577.0,3255.0,2874.0,3285.0,2972.0
230,Ast_000231,4426.0,1519.0,1412.0,3841.0,1486.0,3962.0,19702.0,1015.0,4048.0,2921.0,2491.0,11723.0,3522.0,4376.0,2555.0,2910.0,2603.0,3698.0
231,Ast_000232,4695.0,2362.0,1921.0,3289.0,4507.0,3937.0,20789.0,4191.0,2738.0,4709.0,3681.0,10075.0,4687.0,2456.0,2423.0,2890.0,4807.0,3586.0
232,Ast_000233,4321.0,1988.0,2018.0,3105.0,4003.0,4171.0,19284.0,4019.0,3336.0,4918.0,3327.0,9509.0,5082.0,2677.0,1946.0,2882.0,4991.0,3188.0
233,Ast_000234,3404.0,1150.0,1537.0,4125.0,1573.0,3641.0,15612.0,1508.0,4257.0,2701.0,3025.0,12578.0,2618.0,4046.0,2043.0,2810.0,2334.0,4487.0
234,Ast_000235,2141.0,4502.0,3780.0,3909.0,3527.0,2050.0,10581.0,2849.0,5220.0,2845.0,3758.0,11932.0,4646.0,2650.0,1053.0,1949.0,1764.0,3823.0
235,Ast_000236,4179.0,4635.0,5243.0,2345.0,4234.0,2353.0,18722.0,4412.0,1647.0,2682.0,1942.0,7229.0,3779.0,4725.0,2598.0,3630.0,3904.0,2757.0
236,Ast_000237,4466.0,2476.0,2401.0,3113.0,4345.0,3504.0,19839.0,4308.0,3124.0,5955.0,3540.0,9548.0,4791.0,2920.0,2051.0,2423.0,4241.0,3689.0
237,Ast_000238,1928.0,4038.0,4219.0,3664.0,3206.0,3262.0,9702.0,4316.0,4050.0,2707.0,4736.0,11190.0,2694.0,5131.0,2879.0,3032.0,3708.0,3366.0
238,Ast_000239,3706.0,4580.0,5237.0,1568.0,5161.0,1991.0,16839.0,4487.0,1537.0,1741.0,3792.0,4908.0,3277.0,4639.0,3063.0,4403.0,4202.0,2463.0
239,Ast_000240,4487.0,5016.0,2794.0,2163.0,5076.0,1341.0,19951.0,2216.0,4320.0,5102.0,2190.0,6678.0,3722.0,2380.0,1686.0,2473.0,3534.0,1597.0
240,Ast_000241,2141.0,4022.0,4054.0,3841.0,4437.0,2291.0,10580.0,2425.0,5053.0,3216.0,3866.0,11729.0,4435.0,2951.0,1424.0,3293.0,1935.0,3849.0
241,Ast_000242,1888.0,4587.0,3450.0,3808.0,3550.0,2337.0,9548.0,2450.0,5070.0,4079.0,4558.0,11628.0,4301.0,4218.0,1926.0,2765.0,2409.0,4428.0
242,Ast_000243,3845.0,1389.0,1863.0,3707.0,1703.0,3327.0,17372.0,1500.0,3818.0,2876.0,2584.0,11331.0,2684.0,4764.0,2346.0,3059.0,2834.0,3478.0
243,Ast_000244,2280.0,3601.0,4650.0,3378.0,2725.0,3383.0,11120.0,3685.0,4362.0,2833.0,4558.0,10326.0,2996.0,4724.0,3087.0,3222.0,3246.0,3494.0
244,Ast_000245,4114.0,2074.0,1829.0,2978.0,4217.0,4103.0,18459.0,3847.0,3018.0,5252.0,3791.0,9123.0,5615.0,2651.0,2277.0,3053.0,5836.0,3271.0
245,Ast_000246,4067.0,1571.0,1968.0,4665.0,1818.0,3407.0,18274.0,1433.0,3966.0,3006.0,2532.0,14177.0,3357.0,4668.0,2392.0,3254.0,2613.0,3709.0
246,Ast_000247,3239.0,1693.0,2178.0,4529.0,1837.0,3944.0,14959.0,1038.0,3796.0,2763.0,2799.0,13797.0,2595.0,4517.0,2230.0,3267.0,2780.0,3980.0
247,Ast_000248,2095.0,4076.0,3763.0,3257.0,4030.0,2196.0,10383.0,2547.0,4776.0,2983.0,3595.0,9961.0,4387.0,3272.0,1387.0,3360.0,1788.0,3955.0
248,Ast_000249,3855.0,2021.0,1808.0,4778.0,,3443.0,17412.0,1577.0,3959.0,2583.0,2889.0,14544.0,2988.0,5127.0,2769.0,2811.0,3316.0,3971.0
249,Ast_000250,2162.0,4815.0,4198.0,3409.0,3792.0,2080.0,10651.0,3129.0,5350.0,2924.0,3940.0,10417.0,4320.0,3150.0,1734.0,3099.0,1803.0,3955.0
250,Ast_000251,2039.0,3974.0,3106.0,3620.0,3759.0,2112.0,10162.0,3063.0,4522.0,2878.0,3758.0,11056.0,4410.0,3129.0,1858.0,3466.0,1931.0,3925.0
251,Ast_000252,1874.0,3884.0,3657.0,3257.0,3993.0,2649.0,9503.0,2306.0,4420.0,3319.0,4026.0,9975.0,4465.0,3277.0,1586.0,2651.0,1094.0,3587.0
252,Ast_000253,2130.0,4528.0,3431.0,3398.0,4135.0,2341.0,10542.0,2486.0,5453.0,2629.0,4403.0,10399.0,4347.0,3193.0,1243.0,2893.0,2343.0,3498.0
253,Ast_000254,3838.0,4740.0,4820.0,1841.0,4029.0,1197.0,17369.0,4327.0,1289.0,2470.0,3468.0,5695.0,3421.0,4869.0,2370.0,3832.0,4360.0,2521.0
254,Ast_000255,4336.0,1728.0,1971.0,3113.0,4053.0,3348.0,19367.0,3754.0,2955.0,4746.0,3188.0,9524.0,4644.0,2848.0,2166.0,2850.0,5261.0,3549.0
255,Ast_000256,4200.0,5161.0,2168.0,2344.0,4835.0,1789.0,18815.0,2158.0,4599.0,5044.0,2264.0,7232.0,3668.0,2267.0,1701.0,2578.0,3109.0,1778.0
256,Ast_000257,3506.0,1820.0,1870.0,5211.0,1761.0,3779.0,16019.0,1960.0,3821.0,1832.0,3642.0,15839.0,3317.0,5162.0,2490.0,3407.0,2992.0,3273.0
257,Ast_000258,1844.0,4336.0,4232.0,3192.0,4207.0,1984.0,9390.0,2974.0,4347.0,3039.0,4404.0,9772.0,4478.0,2843.0,1722.0,2786.0,1264.0,3859.0
258,Ast_000259,4126.0,4534.0,4983.0,2022.0,4053.0,2518.0,18515.0,4674.0,1470.0,1792.0,2098.0,6263.0,2847.0,5166.0,2676.0,4461.0,4545.0,2545.0
259,Ast_000260,4771.0,2072.0,1830.0,3064.0,4464.0,4255.0,21082.0,3967.0,2999.0,4787.0,4301.0,9402.0,4277.0,2980.0,1808.0,2197.0,4956.0,3739.0
260,Ast_000261,4776.0,5197.0,2203.0,2127.0,4744.0,1232.0,21104.0,2144.0,3927.0,5401.0,2602.0,6591.0,3871.0,2423.0,1584.0,1983.0,2885.0,1515.0
261,Ast_000262,2253.0,3559.0,4274.0,3749.0,2497.0,2963.0,10994.0,4167.0,3612.0,2324.0,4244.0,11450.0,2858.0,4977.0,3591.0,3367.0,2875.0,2749.0
262,Ast_000263,4193.0,5198.0,5112.0,1478.0,4122.0,2330.0,18774.0,4638.0,1262.0,2537.0,3105.0,4640.0,2170.0,4754.0,2953.0,4395.0,4692.0,2575.0
263,Ast_000264,4632.0,2221.0,2404.0,3628.0,4261.0,3375.0,20529.0,4157.0,2653.0,4519.0,4396.0,11100.0,4816.0,2706.0,1297.0,2557.0,4599.0,3302.0
264,Ast_000265,2318.0,4014.0,3807.0,3340.0,4345.0,1864.0,11272.0,2357.0,4890.0,2766.0,3959.0,10221.0,4334.0,3456.0,2031.0,3037.0,1725.0,3992.0
265,Ast_000266,4968.0,1875.0,1961.0,2979.0,4374.0,3734.0,21870.0,4524.0,2490.0,5105.0,4044.0,9145.0,4580.0,2499.0,2240.0,3098.0,4718.0,3347.0
266,Ast_000267,4181.0,4284.0,5240.0,1627.0,4741.0,2548.0,18707.0,4469.0,1460.0,2075.0,2615.0,5076.0,2362.0,4503.0,2623.0,3805.0,4038.0,2476.0
267,Ast_000268,1801.0,4349.0,3626.0,3470.0,4711.0,2413.0,9204.0,1969.0,4762.0,3299.0,4479.0,10608.0,4304.0,3010.0,1520.0,3359.0,1848.0,4822.0
268,Ast_000269,1938.0,4340.0,3755.0,3614.0,4379.0,1904.0,9754.0,2885.0,5107.0,2205.0,4909.0,11055.0,4170.0,3239.0,1400.0,1824.0,2104.0,3633.0
269,Ast_000270,4383.0,4752.0,2302.0,2419.0,4731.0,2324.0,19537.0,2157.0,4351.0,3989.0,2057.0,7461.0,4318.0,2659.0,1680.0,2327.0,2794.0,1514.0
270,Ast_000271,4587.0,4449.0,2631.0,2021.0,4755.0,2028.0,20365.0,2224.0,3650.0,4885.0,2288.0,6260.0,4323.0,2290.0,2163.0,2427.0,2309.0,1305.0
271,Ast_000272,2673.0,3753.0,1380.0,3046.0,4124.0,3111.0,12668.0,3894.0,3846.0,3774.0,2105.0,9341.0,4505.0,2670.0,4508.0,4088.0,4239.0,2931.0
272,Ast_000273,2517.0,3450.0,4575.0,3280.0,2456.0,3670.0,12078.0,4054.0,4341.0,2826.0,4439.0,10030.0,2757.0,5462.0,2947.0,3120.0,3581.0,2781.0
273,Ast_000274,1945.0,4750.0,3995.0,3729.0,3921.0,2138.0,9789.0,2562.0,4932.0,3507.0,4251.0,11378.0,4065.0,3137.0,1247.0,3109.0,1991.0,4260.0
274,Ast_000275,2003.0,3918.0,3783.0,3344.0,3736.0,2427.0,10018.0,2112.0,4805.0,2839.0,4477.0,10235.0,4364.0,3210.0,1719.0,2748.0,1529.0,3383.0
275,Ast_000276,3799.0,4349.0,4948.0,2614.0,4177.0,2131.0,17201.0,4920.0,1182.0,1612.0,2879.0,8033.0,2573.0,4567.0,2829.0,4075.0,4393.0,3160.0
276,Ast_000277,3024.0,4824.0,1804.0,2686.0,4368.0,2641.0,14123.0,4207.0,3201.0,4093.0,2357.0,8263.0,4137.0,2127.0,4516.0,4370.0,3957.0,2577.0
277,Ast_000278,4417.0,2211.0,1664.0,2941.0,3853.0,3260.0,19667.0,4568.0,3194.0,4776.0,3822.0,9015.0,5586.0,2729.0,2051.0,2704.0,4706.0,3699.0
278,Ast_000279,2881.0,3864.0,1416.0,2963.0,3841.0,2585.0,13525.0,3696.0,3047.0,3628.0,2429.0,9087.0,4608.0,2231.0,4539.0,4440.0,3925.0,3012.0
