ID,Alamosite,Chalcophyllite,Gypsum,Orpiment,Junitoite,Phoenicochroite,Groutite,Zykaite,Weloganite,Diadochite,Semseyite,Creedite,Xieite,Eveite,Rutile,Tyrolite,Feroxyhyte,Kostovite
Ast_000226,2601,4075,1860,2835,4093,2146,12402,4866,2975,3923,2192,8713,3904,1864,4214,3989,5089,3069
Ast_000227,2055,4950,3659,3540,3420,2538,10220,2226,4340,2545,3904,10807,4087,2846,2128,3024,1470,4498
Ast_000228,4463,2275,2131,3215,4288,3573,19863,4203,2833,4656,4041,9856,4447,2758,1750,2888,4413,4050
Ast_000229,4292,1486,1723,3405,1797,3742,19185,1678,4247,2843,2973,10397,3224,4383,2433,3106,2503,3485
Ast_000230,1686,3600,4155,3591,2379,3532,8747,4085,3785,2590,4543,10961,2859,4577,3255,2874,3285,2972
Ast_000231,4426,1519,1412,3841,1486,3962,19702,1015,4048,2921,2491,11723,3522,4376,2555,2910,2603,3698
Ast_000232,4695,2362,1921,3289,4507,3937,20789,4191,2738,4709,3681,10075,4687,2456,2423,2890,4807,3586
Ast_000233,4321,1988,2018,3105,4003,4171,19284,4019,3336,4918,3327,9509,5082,2677,1946,2882,4991,3188
Ast_000234,3404,1150,1537,4125,1573,3641,15612,1508,4257,2701,3025,12578,2618,4046,2043,2810,2334,4487
Ast_000235,2141,4502,3780,3909,3527,2050,10581,2849,5220,2845,3758,11932,4646,2650,1053,1949,1764,3823
Ast_000236,4179,4635,5243,2345,4234,2353,18722,4412,1647,2682,1942,7229,3779,4725,2598,3630,3904,2757
Ast_000237,4466,2476,2401,3113,4345,3504,19839,4308,3124,5955,3540,9548,4791,2920,2051,2423,4241,3689
Ast_000238,1928,4038,4219,3664,3206,3262,9702,4316,4050,2707,4736,11190,2694,5131,2879,3032,3708,3366
Ast_000239,3706,4580,5237,1568,5161,1991,16839,4487,1537,1741,3792,4908,3277,4639,3063,4403,4202,2463
Ast_000240,4487,5016,2794,2163,5076,1341,19951,2216,4320,5102,2190,6678,3722,2380,1686,2473,3534,1597
Ast_000241,2141,4022,4054,3841,4437,2291,10580,2425,5053,3216,3866,11729,4435,2951,1424,3293,1935,3849
Ast_000242,1888,4587,3450,3808,3550,2337,9548,2450,5070,4079,4558,11628,4301,4218,1926,2765,2409,4428
Ast_000243,3845,1389,1863,3707,1703,3327,17372,1500,3818,2876,2584,11331,2684,4764,2346,3059,2834,3478
Ast_000244,2280,3601,4650,3378,2725,3383,11120,3685,4362,2833,4558,10326,2996,4724,3087,3222,3246,3494
Ast_000245,4114,2074,1829,2978,4217,4103,18459,3847,3018,5252,3791,9123,5615,2651,2277,3053,5836,3271
Ast_000246,4067,1571,1968,4665,1818,3407,18274,1433,3966,3006,2532,14177,3357,4668,2392,3254,2613,3709
Ast_000247,3239,1693,2178,4529,1837,3944,14959,1038,3796,2763,2799,13797,2595,4517,2230,3267,2780,3980
Ast_000248,2095,4076,3763,3257,4030,2196,10383,2547,4776,2983,3595,9961,4387,3272,1387,3360,1788,3955
Ast_000249,3855,2021,1808,4778,,3443,17412,1577,3959,2583,2889,14544,2988,5127,2769,2811,3316,3971
Ast_000250,2162,4815,4198,3409,3792,2080,10651,3129,5350,2924,3940,10417,4320,3150,1734,3099,1803,3955
Ast_000251,2039,3974,3106,3620,3759,2112,10162,3063,4522,2878,3758,11056,4410,3129,1858,3466,1931,3925
Ast_000252,1874,3884,3657,3257,3993,2649,9503,2306,4420,3319,4026,9975,4465,3277,1586,2651,1094,3587
Ast_000253,2130,4528,3431,3398,4135,2341,10542,2486,5453,2629,4403,10399,4347,3193,1243,2893,2343,3498
Ast_000254,3838,4740,4820,1841,4029,1197,17369,4327,1289,2470,3468,5695,3421,4869,2370,3832,4360,2521
Ast_000255,4336,1728,1971,3113,4053,3348,19367,3754,2955,4746,3188,9524,4644,2848,2166,2850,5261,3549
Ast_000256,4200,5161,2168,2344,4835,1789,18815,2158,4599,5044,2264,7232,3668,2267,1701,2578,3109,1778
Ast_000257,3506,1820,1870,5211,1761,3779,16019,1960,3821,1832,3642,15839,3317,5162,2490,3407,2992,3273
Ast_000258,1844,4336,4232,3192,4207,1984,9390,2974,4347,3039,4404,9772,4478,2843,1722,2786,1264,3859
Ast_000259,4126,4534,4983,2022,4053,2518,18515,4674,1470,1792,2098,6263,2847,5166,2676,4461,4545,2545
Ast_000260,4771,2072,1830,3064,4464,4255,21082,3967,2999,4787,4301,9402,4277,2980,1808,2197,4956,3739
Ast_000261,4776,5197,2203,2127,4744,1232,21104,2144,3927,5401,2602,6591,3871,2423,1584,1983,2885,1515
Ast_000262,2253,3559,4274,3749,2497,2963,10994,4167,3612,2324,4244,11450,2858,4977,3591,3367,2875,2749
Ast_000263,4193,5198,5112,1478,4122,2330,18774,4638,1262,2537,3105,4640,2170,4754,2953,4395,4692,2575
Ast_000264,4632,2221,2404,3628,4261,3375,20529,4157,2653,4519,4396,11100,4816,2706,1297,2557,4599,3302
Ast_000265,2318,4014,3807,3340,4345,1864,11272,2357,4890,2766,3959,10221,4334,3456,2031,3037,1725,3992
Ast_000266,4968,1875,1961,2979,4374,3734,21870,4524,2490,5105,4044,9145,4580,2499,2240,3098,4718,3347
Ast_000267,4181,4284,5240,1627,4741,2548,18707,4469,1460,2075,2615,5076,2362,4503,2623,3805,4038,2476
Ast_000268,1801,4349,3626,3470,4711,2413,9204,1969,4762,3299,4479,10608,4304,3010,1520,3359,1848,4822
Ast_000269,1938,4340,3755,3614,4379,1904,9754,2885,5107,2205,4909,11055,4170,3239,1400,1824,2104,3633
Ast_000270,4383,4752,2302,2419,4731,2324,19537,2157,4351,3989,2057,7461,4318,2659,1680,2327,2794,1514
Ast_000271,4587,4449,2631,2021,4755,2028,20365,2224,3650,4885,2288,6260,4323,2290,2163,2427,2309,1305
Ast_000272,2673,3753,1380,3046,4124,3111,12668,3894,3846,3774,2105,9341,4505,2670,4508,4088,4239,2931
Ast_000273,2517,3450,4575,3280,2456,3670,12078,4054,4341,2826,4439,10030,2757,5462,2947,3120,3581,2781
Ast_000274,1945,4750,3995,3729,3921,2138,9789,2562,4932,3507,4251,11378,4065,3137,1247,3109,1991,4260
Ast_000275,2003,3918,3783,3344,3736,2427,10018,2112,4805,2839,4477,10235,4364,3210,1719,2748,1529,3383
Ast_000276,3799,4349,4948,2614,4177,2131,17201,4920,1182,1612,2879,8033,2573,4567,2829,4075,4393,3160
Ast_000277,3024,4824,1804,2686,4368,2641,14123,4207,3201,4093,2357,8263,4137,2127,4516,4370,3957,2577
Ast_000278,4417,2211,1664,2941,3853,3260,19667,4568,3194,4776,3822,9015,5586,2729,2051,2704,4706,3699
Ast_000279,2881,3864,1416,2963,3841,2585,13525,3696,3047,3628,2429,9087,4608,2231,4539,4440,3925,3012
Ast_000280,4283,1653,1906,4613,1575,4099,19123,1465,3660,3031,3659,14038,2710,4782,2444,3347,2234,3708
Ast_000281,4242,2206,1770,4565,1667,3650,18947,2060,4233,1841,2595,13895,2238,4642,2496,3523,2055,3492
Ast_000282,1724,3919,4214,3207,3788,2275,8893,2557,4161,2199,3992,9815,4411,2717,1976,3321,1709,4079
Ast_000283,3986,1534,2448,4576,1970,3779,17941,2082,3965,2642,3218,13937,2035,4321,2439,3187,2061,3965
Ast_000284,2101,3850,3797,3551,3903,2891,10409,2574,5247,3106,4391,10822,4218,3035,1690,2809,1830,4402
Ast_000285,2609,4252,1662,3159,4277,2388,12436,4314,3127,3997,2188,9675,4126,2016,4350,5176,4329,2398
Ast_000286,3216,5084,1899,2624,4101,2204,14867,4262,3385,3877,1869,8090,3958,1678,4225,4486,4650,2919
Ast_000287,4462,4794,2151,2578,4623,1282,19840,1649,4944,4965,2470,7947,3899,1996,1796,2353,2497,1745
Ast_000288,2155,4210,3741,3832,3866,2707,10601,2407,4949,2681,3547,11684,3847,3642,1970,4073,1940,4020
Ast_000289,1882,4189,3673,3996,4039,2333,9529,2455,5015,2966,4548,12179,4391,2669,1599,2771,1342,3963
Ast_000290,4461,2419,2031,2987,4636,4609,19850,4118,2956,5577,4220,9145,4452,2605,2297,2598,5330,4331
Ast_000291,4142,5248,5142,2183,4339,2117,18566,4247,1293,2245,2980,6745,2503,4934,2295,4066,4638,2398
Ast_000292,4578,4853,2296,2246,4235,1889,20301,2069,4484,4864,2017,6929,3376,2263,1025,2008,3017,1298
Ast_000293,4883,2445,2442,2871,4140,3502,21520,3655,3129,4236,3893,8807,5249,2411,2954,2543,4670,3407
Ast_000294,1841,4276,3925,3884,4653,2145,9351,2526,5082,3376,4565,11849,4477,2929,1894,2643,2151,4335
Ast_000295,2869,4089,1126,3087,3963,2988,13469,4790,3526,4243,2022,9464,4051,2103,4316,4407,4750,3402
Ast_000296,1945,3942,4174,3447,2625,3497,9788,3557,3461,2308,4142,10535,2614,5478,3044,2849,3297,3153
Ast_000297,5091,4502,2089,2218,4888,1734,22387,2695,4256,5511,2179,6846,3647,2118,1507,2754,2335,1712
Ast_000298,4707,4963,2981,2539,4533,1587,20824,2610,3849,3856,2183,7806,3568,1564,2352,2157,2983,1819
Ast_000299,4141,1583,2453,4685,1963,3833,18585,1717,4037,2581,3419,14266,2063,4265,2318,2961,2694,3992
Ast_000300,4081,1603,1993,4806,1783,3758,18315,1575,4417,2593,2075,14612,2211,4413,2441,3239,2580,4041
Ast_000301,4651,4342,2405,2271,4499,1400,20616,2092,4718,5199,2331,7013,3823,2430,2389,2395,1986,1783
Ast_000302,1846,3944,3400,3962,3914,2253,9387,2578,4762,2798,4441,12079,3974,3530,2207,1762,2300,4344
Ast_000303,2861,4213,2054,3474,3004,3101,13441,4636,3509,4151,1833,10624,3971,2525,4495,4652,3710,3085
Ast_000304,3830,1632,1728,5183,1344,3893,17326,1418,3854,2662,2831,15749,2494,4509,1954,3162,3137,3952
Ast_000305,3632,1040,1547,4187,1551,3558,16545,2057,3929,2486,2965,12736,2736,4497,2238,3047,3312,3406
Ast_000306,4053,4816,2634,2207,4543,1051,18212,2117,4933,6019,2352,6812,4509,2037,1890,2343,3196,1536
Ast_000307,5101,2319,1798,3076,4309,3286,22428,4283,2687,5762,4253,9433,5274,2904,2259,2995,5150,2787
Ast_000308,4438,2538,1848,3196,4267,3538,19736,4649,2505,5170,4522,9778,5074,2848,2011,2530,4364,3439
Ast_000309,4263,1901,1240,4354,1523,3893,19057,2101,4051,2765,,13242,2223,4381,2540,3276,3491,3955
Ast_000310,2490,4244,3843,3876,3308,2347,11940,3528,4231,2650,4356,11819,4035,3338,1905,2826,1940,4412
Ast_000311,1951,4560,3463,3961,3985,2199,9801,2290,4971,2700,3849,12086,4319,3770,1736,2945,981,3586
Ast_000312,2762,4576,1893,2642,4628,2441,13047,4040,2976,4620,2184,8119,3858,2675,4156,4892,4842,2449
Ast_000313,2897,4465,1521,3182,3482,2923,13589,4177,2995,4386,2458,9752,4562,2375,4176,5141,4561,2719
Ast_000314,4317,2254,2390,2978,4272,4334,19272,3493,2518,6508,3792,9125,4945,2194,1965,2431,4888,2939
Ast_000315,4250,1878,1594,4546,1984,3847,19012,1664,4094,3063,3314,13853,2676,4778,2382,3542,2444,3567
Ast_000316,2039,4243,4002,4035,3915,2328,10168,2386,4155,3458,4381,12300,4158,3244,1830,2616,2372,3806
Ast_000317,1954,3733,4382,4228,2939,3782,9808,3782,3242,2358,4360,12881,2860,5136,3048,2858,3417,3086
Ast_000318,3927,5005,4862,2050,4009,2399,17719,4471,1695,2742,2986,6336,2684,4422,3870,3983,4258,2777
Ast_000319,2980,4149,1312,2753,3672,2182,13924,3992,3304,4148,2079,8459,5384,1881,4226,4511,4622,3020
Ast_000320,3958,2408,1961,4512,1530,3516,17827,1457,3725,2697,3191,13735,2788,5283,2547,3164,2569,3371
Ast_000321,2553,4292,3823,3476,2737,3373,12229,3779,3357,2180,4306,10633,3254,5138,3350,2882,3046,3202
Ast_000322,2341,3925,3743,3161,4535,2589,11361,1888,4638,3078,4191,9690,4091,2850,1702,2529,2143,4238
Ast_000323,4238,2244,2186,3406,4558,4035,18950,4149,3000,5046,3917,10399,4493,2668,2262,3191,4302,3627
Ast_000324,3924,4433,4273,2057,4976,2477,17681,4527,2129,2449,2877,6361,2385,5055,1984,3966,4398,2417
Ast_000325,4039,4822,4793,2162,4610,1992,18171,4476,2069,1730,3223,6684,2971,4676,3036,4256,3891,2659
Ast_000326,3901,946,1984,4313,1763,3478,17603,2018,3918,2552,2717,13130,2632,4535,2539,3206,3048,3272
Ast_000327,3552,1951,2504,4702,1468,3506,16208,1307,3549,2590,2319,14310,2139,4754,2308,2744,2524,4056
Ast_000328,4047,1136,1589,4649,1494,3676,18168,1136,4358,2566,2996,14153,2743,4200,2082,3404,2386,4106
Ast_000329,1886,3893,3484,3154,4071,2305,9542,2332,5444,3685,4584,9648,4313,3243,1402,3956,2112,4444
Ast_000330,2210,3497,4227,3922,2754,3380,10816,4255,3324,2392,4204,11962,2442,5038,2937,2705,3048,3537
Ast_000331,4359,4704,2537,1985,4616,1509,19446,1847,5063,5277,1811,6162,3793,1921,1786,2585,3445,925
Ast_000332,4494,989,1927,4922,2057,3867,19978,2225,4132,2249,3138,14964,2821,4477,2095,3195,2668,4369
Ast_000333,3939,4995,4472,2280,3187,2173,17752,4591,1877,2441,2893,7047,3244,4863,3152,4467,4790,2943
Ast_000334,1902,4841,3848,3410,3725,2124,9616,2246,4373,3141,4867,10434,4091,3930,1875,2053,1494,3982
Ast_000335,2948,4536,1474,2713,3462,3177,13817,4734,2892,4203,2257,8348,3759,2021,4360,4709,3860,2794
Ast_000336,4260,4948,2631,2064,5095,1784,19018,2116,4895,4996,2160,6381,4424,2162,1460,2948,3942,1390
Ast_000337,2983,4079,4244,3894,3013,3170,13941,3649,3307,2797,4285,11890,3300,5136,3208,2925,3206,2811
Ast_000338,1944,3582,4245,3073,3815,2195,9790,2314,5378,2561,4034,9395,4463,3534,1925,3219,2040,3814
Ast_000339,4820,1820,1779,3272,4668,3915,21283,3520,2770,1000290.263,3509,10005,4829,2462,1672,2643,4489,3858
Ast_000340,2819,4980,1681,2957,3992,2765,13285,4448,2862,3868,2241,9081,5273,1991,4076,4847,5003,2878
Ast_000341,4289,1487,1827,4608,1633,3302,19162,2519,4066,2333,2688,14035,2052,5173,2293,2836,2586,3495
Ast_000342,2030,3804,4208,4462,3220,3231,10137,4282,2848,2907,4308,13568,2834,4684,3138,2964,2891,2999
Ast_000343,4053,4931,2186,2419,4514,1677,18200,2077,4201,4969,1000266.302,7444,4687,2488,1563,2387,2012,1648
Ast_000344,2887,4668,1935,2632,3581,2563,13539,4268,3127,3993,2171,8092,4903,2081,4271,3851,4197,3452
Ast_000345,1942,3483,4495,4000,2800,3122,9778,3820,4399,3218,4182,12180,2681,4658,2901,3294,3253,3006
Ast_000346,3172,4794,1972,3266,3262,2233,14705,4877,2785,4192,2084,9994,4268,2445,4436,4524,4035,3314
Ast_000347,1751,3680,3763,3367,3585,2027,9008,1845,4892,2654,4052,10306,4305,3210,2129,3251,1730,4069
Ast_000348,4087,1817,2204,4738,1773,3767,18346,2022,4081,3192,2417,14428,2821,4704,2625,2755,2427,3952
Ast_000349,2439,4010,4192,3819,3154,3174,11756,1000253.677,3719,2605,4532,11661,3320,5159,3808,2995,3186,2986
Ast_000350,2077,3671,4027,4368,3004,2956,10318,4090,4186,2436,4439,13309,3155,4641,3654,3064,3395,3221
Ast_000351,2246,3866,3995,3740,3056,3209,10982,4074,3308,2819,4415,11422,3357,5030,3302,2767,2967,3221
Ast_000352,4187,2052,2282,4648,1666,4147,18747,1687,3644,2853,2882,14125,2874,5006,2162,2975,3419,4056
Ast_000353,4105,1564,1806,4990,1946,3904,18419,1394,3996,2954,2475,15162,2863,4505,2387,3114,2908,4264
Ast_000354,2089,3409,4251,4582,2615,3737,10356,4540,3428,3219,4468,13923,3096,5005,3650,3205,2764,2800
Ast_000355,2585,3668,4297,3929,2963,3424,12356,3894,3758,2684,4533,11956,2318,5613,3200,3144,3433,3354
Ast_000356,2411,3649,4199,3824,3080,3108,11634,3117,3674,2960,4365,11675,2947,4886,3469,2992,3260,3073
Ast_000357,2058,3605,3937,3488,3569,2408,10221,3251,4513,3189,4234,10668,4013,3084,2033,3312,1925,3660
Ast_000358,4700,4751,2397,2309,5187,1262,20802,1446,4599,4323,2025,7122,3791,2840,1948,2417,3212,1385
Ast_000359,4018,853,1910,4998,2185,4016,18083,1881,4498,3318,3242,15206,2625,4916,2333,3373,2059,3914
Ast_000360,2750,4211,4113,3770,2612,3408,13010,3791,3795,3160,4176,11506,2871,4181,3371,3127,3306,3498
Ast_000361,3362,1455,1991,4147,2031,3872,15431,2048,3769,2357,2296,12638,3100,4907,1919,#VALUE!,1928,3654
Ast_000362,2261,3862,4296,3751,2989,3696,11034,3932,3875,3056,4087,11459,3661,5471,3066,3124,3045,2700
Ast_000363,4376,4265,5021,1820,4235,2051,19493,4351,1605,1798,2688,5678,2933,5132,2314,4156,4323,2818
Ast_000364,4008,1614,1876,4503,2046,3840,18044,1752,4393,2572,3459,13703,3421,3947,2646,3080,3126,3427
Ast_000365,4161,2767,1976,2941,4501,3390,18639,3984,3479,5283,3645,9022,5237,2410,2117,2434,4497,3128
Ast_000366,2302,3657,3640,3332,4012,2654,11221,2309,4943,2523,4101,10209,4161,2546,1418,2812,1596,3748
Ast_000367,4616,4871,5032,1973,4383,2714,20465,4804,1657,2187,2241,6114,3314,5356,2830,3923,4028,2527
Ast_000368,4221,4873,2590,2147,4909,1580,18884,2215,4101,5120,2525,6644,4630,2070,1227,2277,2608,2193
Ast_000369,4713,1911,1555,3068,4767,3433,20854,3875,3000,4863,3930,9429,4255,2524,2380,3124,4718,3853
Ast_000370,4704,4677,2085,2390,5121,1203,20827,1920,5075,4569,2206,7355,4544,2410,1513,2392,2756,1931
Ast_000371,4634,4212,2580,2365,4668,1164,20518,2532,4280,4244,2032,7301,4285,2591,1839,2410,3380,1719
Ast_000372,4420,4581,2290,2434,4901,1281,19677,1948,4219,3942,2381,7508,4095,2120,2474,2295,3530,1144
Ast_000373,1890,4339,4460,3672,4428,2957,9575,2150,5302,3023,4652,11217,4075,4145,1972,2980,2105,4332
Ast_000374,1892,4059,3937,3729,3774,2129,9593,2480,4116,2913,4003,11390,4351,2969,2080,2101,1500,4089
Ast_000375,1691,3915,3761,3612,4237,2412,8753,2116,4956,2946,4164,11054,4348,2949,2456,2482,2010,4271
Ast_000376,3955,1457,2222,5238,1938,4106,17817,1678,4029,3016,3111,15915,2925,4405,2174,3154,3126,3871
Ast_000377,4771,2354,2126,3295,4425,3528,21111,4247,2802,4828,3825,10084,4599,2245,2196,2603,4483,3188
Ast_000378,4467,4693,2404,2207,5316,1139,19855,2218,4429,5318,2610,6822,4537,2426,1783,2661,3112,1360
Ast_000379,1543,4007,3846,3428,4628,2308,8187,1896,4807,2726,4295,10485,4273,2897,1776,3020,2150,4174
Ast_000380,2586,3984,3820,3725,2868,3070,12341,3678,3812,2611,4362,11366,2253,5441,3665,2934,3536,3360
Ast_000381,4667,2111,2105,3050,4609,3747,20659,4348,3264,4577,4133,9338,4914,3083,1891,2937,4567,2973
Ast_000382,4320,2079,2030,2697,4311,3597,19303,3829,2430,4407,3948,8290,5398,2860,1614,3284,4948,2368
Ast_000383,4501,1592,2097,3706,1861,3584,20002,1541,4115,2703,2478,11314,1947,4071,2239,2804,2341,4233
Ast_000384,2332,3182,3956,3755,2642,3357,11318,3705,3859,3198,4246,11450,3298,4902,3081,3011,3218,3159
Ast_000385,2835,4350,699,2730,3765,2449,13339,4977,3173,4797,1777,8396,4611,2392,4201,5035,5118,3049
Ast_000386,1891,3956,4305,3381,4470,2707,9555,2337,4736,2861,3867,10336,4041,2792,1687,2976,1506,4285
Ast_000387,4437,5097,3144,2186,5132,1434,19745,2111,4320,4356,2128,6743,3946,2580,1529,2090,3293,1822
Ast_000388,4520,5008,2529,1951,4929,1584,20076,2065,3661,5123,2434,6047,4538,1658,1740,2549,3082,1740
Ast_000389,4312,1913,1883,4950,1704,4190,19241,1790,4075,3138,3155,15055,3225,4685,2428,3375,3241,3777
Ast_000390,4122,4314,4913,1585,4626,1428,18472,4495,1600,1699,2594,4970,3480,4063,3350,4196,4457,2614
Ast_000391,2968,5171,1692,2798,3559,2291,13881,4259,3036,3947,2329,8589,4292,1882,4335,4074,4164,2951
Ast_000392,3736,2063,1816,4723,1718,4127,16933,1585,4198,2485,2991,14367,2297,4118,2361,3515,2605,3569
Ast_000393,2545,3944,3826,3677,2613,3382,12195,3859,3755,2348,4837,11210,2486,5213,3221,3309,3200,2995
Ast_000394,3695,1385,1669,4749,1953,3708,16763,1828,3833,2897,2558,14461,2506,4553,2449,3687,3163,3454
Ast_000395,2192,4106,4024,3780,3931,2167,10771,2406,4952,3189,4391,11539,4548,3291,1455,3524,1687,3772
Ast_000396,4119,2163,2180,3251,4148,3858,18461,4021,2583,4745,4117,9960,4934,2626,2006,3190,5305,3786
Ast_000397,2248,4158,3665,3461,3862,2640,10969,2600,4442,2911,3720,10571,4128,2393,1491,4087,1814,3899
Ast_000398,3697,4653,4990,1758,4253,1585,16812,3988,1469,1968,2397,5488,3280,5375,2367,4575,3589,2469
Ast_000399,4284,1541,1824,4182,1542,4051,19143,1322,3782,2575,3345,12727,2573,4867,2334,3059,2518,3330
Ast_000400,2508,4263,3400,3063,4149,2043,12035,3111,5715,2997,4360,9388,4521,3475,1727,3156,1931,3809
Ast_000401,4025,5333,4813,1575,3736,2651,18094,4675,1741,1957,3536,4920,3025,4462,3519,4392,4451,2998
Ast_000402,1933,4144,3580,2894,4181,2223,9728,2375,4266,3141,4067,8890,4327,3376,2191,3587,1426,3807
Ast_000403,3786,4534,5392,1727,4705,2391,17144,4634,1688,2077,3078,5363,3101,4432,2139,3940,3861,2470
Ast_000404,3801,1563,1577,4419,1980,3749,17204,1378,3963,2766,2202,13450,2571,4648,2534,3135,2568,3666
Ast_000405,2182,3494,3938,4672,2572,2948,10715,4245,4103,2767,4168,14216,3395,4951,3266,3233,3400,3297
Ast_000406,3867,5000,4752,1382,4365,2560,17461,4310,1926,1972,2814,4336,3468,4999,3096,4233,4380,2936
Ast_000407,1626,4029,3577,3765,4214,1605,8500,2889,4898,3370,4253,11505,4234,3023,2183,2256,1768,3837
Ast_000408,3960,4660,4555,1755,3877,2837,17834,4642,1292,2806,2993,5471,2713,5024,2856,4140,4616,2658
Ast_000409,3055,4453,1588,3119,4805,2591,14229,4676,2781,4056,2425,9545,4309,1912,4261,4806,4535,2754
Ast_000410,4472,4995,2204,2386,5123,1485,19890,1752,4088,4907,2150,7352,4185,2003,1844,2251,2820,2368
Ast_000411,1912,3659,3694,3289,3817,2446,9641,2297,5201,3235,4520,10078,4429,3192,1954,3192,1164,3880
Ast_000412,1809,4649,4043,3129,3917,2251,9236,2990,4559,2308,4013,9596,4589,3285,1638,3598,2201,4107
Ast_000413,2679,3958,1822,2854,3920,2813,12725,3990,3212,4036,2060,8735,4775,2555,4313,4406,4338,2541
Ast_000414,2721,3511,4706,4053,2669,3185,12888,4430,3840,2703,4484,12362,3940,4445,3264,2844,3650,3047
Ast_000415,4057,5129,4965,1669,4034,2412,18222,4106,1315,2196,2819,5200,2809,5396,2366,4675,4530,2467
Ast_000416,2217,4128,3956,3537,4161,2263,10850,2425,4932,2791,3775,10822,3737,2851,2050,3175,1307,*jdfk45
Ast_000417,4244,4768,2383,2126,5175,1569,18962,2475,4648,4803,2187,6588,4473,2808,1726,2008,2892,1263
Ast_000418,4030,4849,4828,1864,4064,1892,18112,4633,2175,2452,2513,5809,2803,4689,2431,3791,4013,2383
Ast_000419,4161,4709,4981,1495,3723,2677,18653,4656,1469,2398,2125,4676,2679,4947,2685,4358,4211,3045
Ast_000420,4188,5035,2594,1803,4285,1871,18761,2061,4052,4872,2208,5608,3890,2060,2309,3012,3151,824
Ast_000421,2687,3596,4201,3824,2883,2923,12760,3923,3867,2678,4391,11671,2725,4867,3280,3423,2880,3007
Ast_000422,2749,3046,3977,3870,2673,3075,13011,3791,4015,2236,4717,11813,3712,5056,3224,3244,3596,2888
Ast_000423,2122,4602,3810,3688,4499,1773,10486,2967,5201,2879,4535,11269,4253,2714,1700,3336,1866,3768
Ast_000424,3084,4242,1396,3140,4363,2575,14322,4211,3143,3994,2875,9610,4290,2389,4140,4012,5215,2539
Ast_000425,2248,3890,4522,3414,3317,3402,10982,3662,3294,2044,4397,10440,2635,4601,2859,3311,3011,2756
Ast_000426,2688,4890,1608,2762,4674,2565,12742,4635,3346,3819,1791,8487,4263,1978,4420,4577,4571,2870
Ast_000427,2343,3000,4556,3141,2838,3214,11359,3983,3895,2411,,9637,3275,5369,3219,3073,3144,3000
Ast_000428,2315,3978,4308,3726,2983,3352,11269,3754,4107,2636,4611,11390,3069,4784,3577,3219,3725,3060
Ast_000429,3865,1385,1760,4886,1875,3839,17470,2001,3841,2782,2812,14859,2124,4436,2105,3318,2925,3035
Ast_000430,2452,3513,4582,3570,2732,3136,11806,3923,3481,2515,4052,10905,2730,4620,3298,2915,3387,3093
Ast_000431,1393,4577,4306,3379,3547,2082,7558,2074,5368,3735,3367,10333,4367,2810,2020,3146,1970,4137
Ast_000432,4312,4574,5157,2158,3077,2366,19261,4115,1245,2086,3192,6678,2985,5406,2416,4118,4370,2496
Ast_000433,4264,1840,2119,2886,4683,3781,19068,3986,3233,4694,3979,8848,5056,2524,2366,2954,4388,3250
Ast_000434,4446,2129,2115,4697,1839,3645,19775,1667,3776,2724,3175,14298,3262,5040,2111,3132,2661,3643
